Customer_ID,Age,Gender,Region,Channel,Product_Category,Monthly_Spend,Clicks,Impressions,Previous_Conversions,Response
102382,42,Female,West,Direct Mail,A,250.37,2,7,1,Yes
102383,38,Male,South,Direct Mail,A,325.75,4,8,2,No
102384,32,Male,North,Direct Mail,A,338.92,3,8,3,Yes
102385,18,Male,West,Direct Mail,D,349.07,4,10,0,No
102386,29,Female,South,Email,B,344.43,2,17,4,Yes
102387,24,Female,North,Email,B,236.41,4,6,0,No
102388,32,Male,West,Direct Mail,D,388.71,2,8,0,No
102389,38,Female,North,Direct Mail,C,360.25,0,13,1,No
102390,36,Male,South,Email,B,269.05,3,10,2,No
102391,46,Male,West,Direct Mail,C,271.88,3,14,1,No
102392,42,Female,West,Direct Mail,A,250.68,5,8,2,No
102393,50,Female,West,Direct Mail,A,203.11,6,7,3,No
102394,66,Other,South,Direct Mail,C,349.95,2,11,1,No
102395,49,Male,East,Social Media,A,361.65,10,10,3,No
102396,66,Female,West,Direct Mail,D,230.55,3,10,2,No
102397,52,Female,South,Email,C,207.61,1,8,0,No
102398,61,Female,North,Email,C,229.76,5,12,3,No
102399,55,Male,North,Email,C,308.27,3,8,3,No
102400,43,Female,South,Email,B,196.35,2,9,2,No
102401,28,Female,East,Direct Mail,C,384.59,2,9,2,Yes
102402,52,Male,South,Social Media,C,380.1,6,8,1,No
102403,25,Male,North,SEO,C,331.83,1,10,1,No
102404,63,Male,North,SEO,B,360.73,2,6,2,No
102405,31,Female,West,SEO,A,304.41,5,2,3,No
102406,27,Female,East,SEO,B,334.89,2,10,4,No
102407,19,Female,South,Email,D,202.49,4,9,1,Yes
102408,63,Female,North,Direct Mail,C,404.29,3,7,2,Yes
102409,26,Female,North,Direct Mail,D,263.45,3,11,4,No
102410,20,Male,North,SEO,B,290.34,3,7,4,No
102411,38,Male,South,SEO,A,486.54,1,12,4,Yes
102412,43,Female,South,Social Media,A,283.5,1,6,4,No
102413,25,Male,East,Social Media,C,355.46,4,16,0,Yes
102414,65,Male,West,Social Media,A,338.59,4,8,1,No
102415,19,Female,West,Email,B,200.04,2,10,4,No
102416,23,Male,West,Direct Mail,B,225.02,4,9,4,No
102417,45,Male,North,Email,A,452.69,2,10,2,No
102418,46,Male,West,Email,C,343.44,2,8,2,No
102419,43,Male,North,Direct Mail,C,298.73,3,6,0,No
102420,42,Female,East,Social Media,B,259.83,3,7,4,No
102421,29,Female,North,Direct Mail,A,324.01,2,9,0,No
102422,22,Female,East,SEO,B,331.14,2,12,2,No
102423,51,Male,East,Social Media,B,316.99,2,8,1,No
102424,65,Female,West,Direct Mail,D,380.17,1,8,3,No
102425,54,Female,West,Email,B,234.99,2,12,3,Yes
102426,32,Female,North,Direct Mail,C,224.95,3,9,0,Yes
102427,61,Male,South,Social Media,A,378.23,1,7,2,No
102428,53,Female,West,SEO,A,458.45,3,8,3,Yes
102429,32,Female,West,Email,D,363.19,1,10,4,No
102430,60,Female,South,SEO,D,397.33,1,8,1,Yes
102431,65,Female,South,SEO,C,294.39,3,11,2,No
102432,40,Male,West,Email,D,319.96,4,13,0,No
102433,23,Female,South,Direct Mail,B,318.95,7,12,2,Yes
102434,63,Male,North,Direct Mail,B,295.84,2,9,1,No
102435,67,Female,East,SEO,C,405.85,3,9,2,No
102436,61,Male,East,Direct Mail,A,383.69,2,8,0,Yes
102437,60,Male,West,Social Media,C,270.06,4,14,4,No
102438,62,Male,West,SEO,D,176.58,1,14,2,Yes
102439,38,Female,North,SEO,A,295.23,3,16,0,No
102440,40,Male,South,SEO,A,213.4,6,13,4,No
102441,60,Female,West,Social Media,A,301.78,1,9,3,Yes
102442,33,Female,East,SEO,D,219.31,4,8,2,No
102443,64,Male,North,Direct Mail,B,394.24,3,6,4,No
102444,32,Male,North,Direct Mail,B,351.33,3,11,3,No
102445,42,Male,South,Direct Mail,D,349.51,2,12,2,No
102446,53,Female,West,Direct Mail,D,380.41,3,17,2,No
102447,28,Female,West,SEO,C,329.33,4,9,1,No
102448,68,Male,North,Social Media,C,341.01,1,8,2,No
102449,32,Male,East,Email,B,407.6,3,9,2,No
102450,21,Female,West,Direct Mail,D,289.91,4,8,4,No
102451,38,Female,East,Email,C,345.38,4,6,0,No
102452,30,Female,North,Email,D,221.01,3,8,1,No
102453,39,Female,West,SEO,D,305.95,2,8,2,No
102454,36,Male,East,Direct Mail,B,469.45,4,4,4,No
102455,51,Male,North,Direct Mail,B,361.11,6,8,4,No
102456,31,Male,East,Direct Mail,D,293.55,3,10,0,No
102457,21,Male,West,Email,A,319.84,7,7,3,Yes
102458,65,Male,South,Direct Mail,A,298.43,3,16,2,No
102459,69,Male,East,Direct Mail,D,317.38,2,7,3,No
102460,63,Male,South,Social Media,B,270.07,2,10,0,Yes
102461,44,Female,West,SEO,A,337.12,5,9,4,No
102462,46,Female,South,Direct Mail,B,339.77,4,11,3,No
102463,64,Female,North,Direct Mail,A,300.5,1,7,0,No
102464,45,Female,South,SEO,D,310.5,3,12,3,No
102465,52,Male,East,SEO,C,325.56,1,14,4,No
102466,25,Female,East,Email,C,260.46,5,13,2,No
102467,33,Male,South,Email,B,336.4,4,12,1,No
102468,59,Female,North,Email,B,358.51,0,9,4,No
102469,53,Male,West,SEO,A,409.86,2,5,3,No
102470,47,Other,South,Social Media,D,323.88,2,12,2,No
102471,35,Male,East,Direct Mail,A,258.33,3,5,1,Yes
102472,19,Male,East,SEO,D,292.28,6,8,0,Yes
102473,66,Female,South,Social Media,D,214.28,3,9,2,No
102474,30,Male,South,SEO,B,354.55,3,14,4,No
102475,21,Female,South,Social Media,C,145.52,3,12,3,No
102476,43,Female,West,SEO,C,376.85,3,12,1,Yes
102477,42,Female,East,SEO,B,385.9,2,6,2,No
102478,47,Other,East,Social Media,C,80.2,1,6,1,No
102479,28,Other,East,Social Media,B,395.65,1,12,1,No
102480,24,Male,West,Social Media,A,377.05,2,11,2,No
102481,48,Female,North,Social Media,D,278.25,1,7,3,No
102482,61,Female,East,Social Media,C,210.61,4,12,0,Yes
102483,27,Female,East,Social Media,C,237.17,5,6,2,No
102484,56,Male,North,Social Media,A,243.11,5,16,0,No
102485,30,Female,West,Social Media,A,398.7,2,5,1,No
102486,48,Other,North,SEO,C,266.32,4,7,1,Yes
102487,24,Female,North,Social Media,C,367.9,2,10,3,No
102488,66,Male,North,Social Media,B,290.7,4,10,2,No
102489,59,Male,North,SEO,B,304.13,4,9,2,No
102490,59,Male,West,SEO,C,182.15,7,6,4,No
102491,53,Female,West,Email,B,213.97,2,6,3,No
102492,37,Female,North,Email,A,396.98,2,12,2,No
102493,21,Male,South,Social Media,D,288.32,9,12,1,No
102494,24,Male,South,Social Media,B,322.55,4,5,3,No
102495,18,Male,South,Email,D,435.48,5,12,4,Yes
102496,61,Male,South,Email,B,290.43,1,15,4,No
102497,62,Female,East,Direct Mail,C,286.18,0,13,1,No
102498,59,Female,West,Direct Mail,B,390.46,4,11,2,No
102499,64,Male,West,Social Media,D,300.93,3,16,1,No
102500,30,Female,North,Direct Mail,D,324.0,1,10,4,No
102501,39,Male,East,Email,C,374.76,6,11,3,No
102502,38,Other,North,Social Media,D,300.01,1,5,2,Yes
102503,39,Male,North,SEO,C,359.07,0,9,1,Yes
102504,45,Male,West,SEO,C,291.31,1,13,2,Yes
102505,26,Male,East,Email,D,373.59,1,6,3,No
102506,43,Female,South,Direct Mail,A,331.6,6,9,4,No
102507,26,Female,West,SEO,D,283.09,3,11,1,No
102508,32,Female,East,Direct Mail,D,305.57,2,6,4,No
102509,27,Male,East,SEO,B,116.68,7,8,1,No
102510,41,Male,West,Direct Mail,D,389.53,4,10,2,No
102511,59,Male,West,SEO,B,205.9,2,10,0,No
102512,25,Female,North,SEO,B,219.82,2,7,1,No
102513,41,Male,North,Social Media,D,267.15,3,7,1,No
102514,33,Female,North,Social Media,C,165.53,1,7,4,Yes
102515,66,Female,South,Email,A,335.07,1,7,0,Yes
102516,43,Female,West,SEO,D,327.08,2,11,0,No
102517,44,Male,East,Direct Mail,D,263.51,3,6,0,No
102518,54,Male,West,SEO,C,249.15,3,14,0,No
102519,21,Male,East,Direct Mail,B,248.0,6,5,3,No
102520,67,Female,South,Direct Mail,C,346.11,8,7,2,No
102521,41,Female,West,SEO,C,180.47,2,10,1,No
102522,36,Male,East,Direct Mail,B,269.33,2,10,2,No
102523,53,Male,East,Email,D,185.29,2,10,2,No
102524,56,Female,North,Social Media,C,357.66,1,10,2,Yes
102525,27,Female,South,Direct Mail,C,274.78,3,8,2,No
102526,42,Male,West,SEO,D,341.01,1,8,3,No
102527,35,Female,North,Social Media,D,393.72,4,6,4,No
102528,36,Male,South,Email,A,394.98,4,9,3,No
102529,53,Male,North,Direct Mail,C,223.34,4,11,1,No
102530,27,Female,West,Direct Mail,A,323.21,2,1,0,No
102531,50,Female,East,Social Media,B,384.1,1,8,4,Yes
102532,67,Female,West,Direct Mail,D,352.24,2,14,1,No
102533,22,Male,South,SEO,D,359.65,2,10,0,Yes
102534,64,Female,West,Social Media,A,166.25,5,7,3,Yes
102535,66,Male,South,Social Media,C,351.09,3,10,2,No
102536,52,Male,North,Direct Mail,B,240.53,2,13,1,No
102537,61,Female,South,Email,C,349.85,6,7,2,No
102538,51,Male,East,Email,C,348.21,4,6,2,No
102539,50,Female,East,Email,A,344.24,4,12,2,No
102540,38,Female,East,Email,C,291.7,2,11,4,Yes
102541,34,Male,North,Social Media,A,398.71,1,11,0,No
102542,39,Male,South,Social Media,D,338.27,2,8,2,No
102543,65,Male,North,Direct Mail,D,324.11,5,9,1,No
102544,54,Male,West,Email,D,229.92,3,5,4,No
102545,32,Female,West,Email,B,329.71,4,9,0,Yes
102546,52,Female,West,Direct Mail,B,448.4,1,8,1,No
102547,45,Male,West,Direct Mail,C,195.74,4,14,4,No
102548,24,Male,East,Direct Mail,A,354.76,5,10,4,No
102549,49,Female,South,SEO,C,364.22,3,9,0,No
102550,28,Female,East,Direct Mail,D,429.41,1,14,2,Yes
102551,27,Male,South,Direct Mail,C,354.43,3,11,1,Yes
102552,26,Male,South,SEO,C,300.8,2,10,3,No
102553,31,Female,North,Email,C,331.7,5,11,2,Yes
102554,30,Male,West,Social Media,D,279.9,3,11,3,No
102555,42,Male,South,Email,A,391.44,2,9,1,Yes
102556,19,Female,West,Social Media,C,183.83,3,9,3,No
102557,52,Female,West,Social Media,D,263.41,1,12,3,No
102558,24,Female,West,Direct Mail,B,333.46,1,9,0,No
102559,38,Female,East,Direct Mail,A,387.82,4,14,0,Yes
102560,35,Female,West,SEO,D,298.97,5,9,0,No
102561,20,Male,South,Email,C,241.32,1,15,3,No
102562,59,Male,East,Email,D,284.18,3,10,3,No
102563,56,Male,West,Social Media,A,272.48,3,14,4,No
102564,58,Male,North,Direct Mail,C,275.93,2,7,4,No
102565,66,Female,West,Direct Mail,B,267.36,2,9,0,Yes
102566,28,Female,West,Email,B,267.39,4,7,4,No
102567,56,Other,East,SEO,B,171.3,4,8,2,No
102568,41,Female,South,Direct Mail,D,322.51,1,8,4,No
102569,63,Male,West,SEO,A,350.61,2,17,4,No
102570,36,Male,East,Email,B,412.38,3,10,2,No
102571,21,Female,East,Email,C,364.53,0,12,2,No
102572,43,Female,South,SEO,C,360.7,1,10,1,No
102573,55,Female,East,Direct Mail,C,322.2,7,12,3,No
102574,59,Female,South,Email,D,167.81,3,12,3,No
102575,49,Female,North,Social Media,A,321.01,2,9,0,No
102576,56,Female,West,Email,A,308.43,7,6,1,No
102577,62,Male,East,Direct Mail,B,377.24,4,8,1,No
102578,63,Female,North,Social Media,A,342.56,1,11,1,Yes
102579,53,Female,East,Email,C,290.26,3,10,1,No
102580,57,Male,East,Direct Mail,C,446.86,2,10,4,Yes
102581,54,Female,North,Direct Mail,D,363.63,3,9,1,Yes
102582,50,Male,East,Email,C,325.49,11,10,0,Yes
102583,53,Female,East,Direct Mail,A,334.15,4,11,3,No
102584,20,Male,North,SEO,C,304.59,1,7,1,No
102585,26,Female,East,Social Media,B,301.24,2,9,3,Yes
102586,25,Male,South,SEO,D,137.23,3,7,2,No
102587,50,Female,East,Email,D,231.37,2,9,0,No
102588,23,Male,West,SEO,A,259.43,2,11,2,No
102589,58,Male,East,Email,C,333.8,2,15,1,Yes
102590,56,Female,West,Email,C,176.12,2,7,4,Yes
102591,21,Female,West,Direct Mail,A,260.91,2,11,4,No
102592,30,Male,East,Direct Mail,A,251.3,7,8,0,No
102593,66,Male,North,Email,B,308.76,3,7,1,No
102594,19,Female,South,Social Media,A,333.98,0,4,1,Yes
102595,22,Female,South,Social Media,C,251.56,5,11,1,No
102596,61,Female,East,Social Media,B,256.95,2,9,1,No
102597,44,Male,North,SEO,D,248.98,4,9,0,No
102598,49,Female,North,Email,C,270.74,2,13,0,Yes
102599,38,Male,South,Direct Mail,D,296.16,3,8,0,No
102600,25,Male,North,SEO,D,398.63,3,15,4,No
102601,55,Female,East,SEO,D,224.06,8,11,1,No
102602,25,Female,East,Direct Mail,C,431.31,5,11,2,No
102603,67,Female,North,Email,D,207.46,7,13,3,No
102604,20,Male,East,SEO,C,371.6,3,12,0,No
102605,61,Male,West,Email,D,264.32,2,8,0,No
102606,20,Male,South,Email,A,231.68,4,13,4,No
102607,39,Other,East,Email,A,398.77,4,6,4,Yes
102608,23,Male,North,Direct Mail,C,306.13,3,7,3,No
102609,19,Male,South,Email,D,303.26,3,8,4,No
102610,40,Male,East,SEO,D,279.22,0,8,0,Yes
102611,61,Female,South,Direct Mail,D,256.39,3,9,1,No
102612,19,Male,North,Direct Mail,A,286.74,1,13,1,No
102613,55,Female,West,SEO,D,57.98,1,8,4,No
102614,34,Male,West,Direct Mail,D,160.97,3,10,3,No
102615,52,Female,East,SEO,C,329.42,2,14,1,No
102616,51,Male,West,Social Media,D,388.71,3,10,0,No
102617,40,Female,East,SEO,A,402.27,3,9,1,No
102618,47,Female,South,Direct Mail,D,228.23,1,15,3,No
102619,69,Male,East,SEO,A,314.46,3,9,4,Yes
102620,25,Other,East,Social Media,A,135.49,3,9,2,No
102621,39,Male,East,Email,B,273.65,4,8,1,No
102622,61,Female,West,Email,A,361.78,1,13,0,Yes
102623,53,Female,East,Email,B,298.69,1,9,3,No
102624,22,Male,North,Direct Mail,B,275.12,2,12,1,No
102625,30,Male,East,Social Media,D,299.0,2,10,2,No
102626,46,Male,South,SEO,B,396.21,2,8,4,No
102627,48,Male,North,SEO,C,281.65,3,10,1,Yes
102628,64,Male,South,SEO,A,305.45,0,12,3,No
102629,33,Male,South,SEO,C,413.95,6,8,1,No
102630,59,Male,South,Direct Mail,B,282.88,2,8,4,No
102631,47,Female,North,Direct Mail,D,177.26,5,11,3,No
102632,33,Male,North,Social Media,A,402.63,0,11,2,No
102633,29,Male,West,SEO,C,376.17,2,3,0,Yes
102634,34,Female,North,Email,D,133.75,5,5,4,Yes
102635,33,Male,East,Direct Mail,B,290.24,4,13,1,No
102636,29,Male,South,Social Media,D,298.34,2,9,2,No
102637,25,Male,West,Social Media,C,402.65,2,11,3,No
102638,37,Female,North,Direct Mail,D,298.92,3,6,3,No
102639,20,Female,South,Email,C,312.44,1,6,3,No
102640,33,Male,North,Email,D,314.77,3,11,1,No
102641,47,Female,West,SEO,A,265.04,6,6,4,Yes
102642,62,Female,North,Direct Mail,D,397.29,2,7,2,No
102643,40,Female,North,Email,A,240.58,3,15,3,No
102644,45,Female,South,Direct Mail,C,263.59,1,11,0,No
102645,68,Female,East,Social Media,A,299.55,0,14,4,No
102646,57,Male,North,Social Media,D,199.65,2,6,2,No
102647,22,Male,West,Social Media,A,432.41,3,9,2,No
102648,37,Male,North,Direct Mail,C,299.94,6,10,3,No
102649,57,Female,North,SEO,D,361.85,1,14,0,No
102650,61,Female,East,SEO,A,228.19,2,9,3,No
102651,18,Female,South,Email,A,353.38,4,11,4,Yes
102652,47,Other,West,Direct Mail,B,359.74,3,7,1,Yes
102653,38,Male,South,SEO,A,370.57,6,14,4,No
102654,37,Female,South,Direct Mail,B,442.87,2,7,0,No
102655,23,Female,South,SEO,C,258.13,4,10,1,No
102656,39,Other,North,Social Media,B,286.0,6,9,2,No
102657,35,Other,East,Social Media,C,236.61,2,9,3,No
102658,25,Female,North,Email,A,292.78,3,13,4,No
102659,56,Male,West,Social Media,A,349.81,1,9,3,No
102660,49,Female,East,SEO,B,345.77,6,10,4,No
102661,50,Male,South,Email,C,423.06,4,10,3,No
102662,33,Female,East,Email,A,336.76,2,6,1,Yes
102663,29,Female,West,Social Media,B,300.04,4,9,3,Yes
102664,55,Male,North,Direct Mail,B,218.12,4,9,0,No
102665,69,Female,North,Social Media,B,364.97,2,9,0,No
102666,51,Male,South,Social Media,A,288.26,5,9,3,No
102667,31,Male,North,Email,C,366.68,2,7,2,No
102668,53,Male,North,Social Media,A,268.14,2,12,0,Yes
102669,50,Female,West,SEO,D,390.05,3,8,4,Yes
102670,40,Female,East,Email,D,328.97,4,10,3,No
102671,67,Female,North,Social Media,A,374.42,2,8,3,No
102672,62,Male,West,Direct Mail,C,328.94,3,9,0,Yes
102673,19,Female,West,SEO,B,230.6,5,10,2,No
102674,58,Female,South,Direct Mail,D,272.6,4,13,4,No
102675,38,Male,West,SEO,D,203.97,2,12,0,Yes
102676,19,Male,South,Direct Mail,A,313.85,4,12,0,No
102677,44,Male,North,Social Media,D,190.3,2,12,1,No
102678,26,Female,South,SEO,D,322.04,3,10,0,No
102679,18,Female,West,Email,B,28.53,2,10,4,Yes
102680,28,Female,East,Email,B,360.74,2,15,1,Yes
102681,20,Male,East,Direct Mail,C,217.22,4,9,2,No
102682,69,Female,North,Direct Mail,D,228.46,0,5,2,Yes
102683,40,Male,North,Direct Mail,C,402.89,1,5,0,No
102684,43,Male,East,SEO,C,323.98,6,11,4,No
102685,21,Female,South,Email,B,363.48,3,11,2,Yes
102686,35,Male,North,Social Media,B,224.6,4,6,4,No
102687,23,Female,West,SEO,A,372.14,6,10,4,No
102688,52,Male,North,Direct Mail,B,289.69,4,6,1,No
102689,39,Female,South,Email,C,308.82,3,11,0,No
102690,60,Male,North,Direct Mail,D,411.77,2,19,4,Yes
102691,32,Female,West,Social Media,C,212.78,6,14,4,No
102692,39,Male,West,Social Media,C,368.48,8,9,4,No
102693,54,Male,West,Email,C,328.91,5,6,0,No
102694,69,Female,South,SEO,B,284.02,2,11,1,No
102695,59,Male,South,Social Media,C,217.94,1,14,4,No
102696,29,Female,West,Social Media,A,283.18,6,6,3,No
102697,64,Other,West,Social Media,D,238.62,3,9,1,No
102698,66,Male,South,Social Media,B,389.01,1,6,0,No
102699,59,Male,South,Direct Mail,C,306.88,2,9,2,No
102700,55,Female,South,Direct Mail,A,249.23,1,7,4,No
102701,35,Other,East,SEO,D,192.18,5,10,3,No
102702,62,Female,South,Email,C,265.27,3,6,2,No
102703,52,Female,West,Email,D,392.72,2,7,2,No
102704,47,Female,East,Email,B,308.36,4,8,4,No
102705,41,Male,South,Social Media,B,286.49,5,8,4,No
102706,59,Other,West,Direct Mail,A,427.4,3,17,2,No
102707,47,Other,North,Direct Mail,B,268.91,2,9,3,Yes
102708,31,Male,East,SEO,A,239.38,6,11,1,No
102709,23,Male,West,Email,C,330.31,0,9,4,No
102710,20,Male,North,Direct Mail,D,331.47,2,9,4,No
102711,33,Male,West,SEO,B,255.99,6,7,0,Yes
102712,24,Female,South,Email,D,240.18,3,11,4,Yes
102713,69,Male,South,Social Media,D,408.53,4,8,0,No
102714,31,Male,North,Direct Mail,C,267.53,1,5,2,No
102715,26,Male,South,Direct Mail,C,191.11,4,10,3,Yes
102716,32,Other,West,Email,B,314.47,2,7,0,No
102717,38,Female,North,Social Media,C,367.09,1,7,0,No
102718,52,Male,West,Social Media,D,285.7,2,6,1,No
102719,19,Male,West,Direct Mail,A,340.28,3,13,2,No
102720,44,Other,West,Email,A,221.45,3,11,0,No
102721,19,Female,South,SEO,A,347.12,3,16,0,No
102722,52,Male,South,Direct Mail,B,228.36,4,10,2,Yes
102723,35,Male,West,Social Media,C,322.89,3,13,4,No
102724,31,Male,East,SEO,C,357.58,4,10,3,Yes
102725,37,Male,West,Email,C,307.4,3,9,2,No
102726,35,Female,West,Social Media,C,207.34,1,11,1,No
102727,27,Female,North,SEO,D,210.59,1,14,1,No
102728,42,Female,West,Direct Mail,A,419.48,1,9,3,No
102729,19,Female,South,Social Media,D,242.39,4,8,1,No
102730,42,Male,North,Email,B,357.38,3,9,2,No
102731,50,Female,East,Social Media,A,308.88,7,11,4,No
102732,53,Female,North,Direct Mail,A,224.7,7,12,1,No
102733,48,Male,East,Email,D,260.04,4,14,2,No
102734,31,Male,North,Direct Mail,B,427.49,4,9,1,Yes
102735,18,Female,North,SEO,B,561.72,3,10,0,Yes
102736,63,Male,East,Social Media,A,276.2,10,12,0,No
102737,33,Male,South,Direct Mail,C,271.02,3,8,4,Yes
102738,63,Female,South,SEO,B,177.13,4,6,0,No
102739,69,Other,South,Email,D,176.26,2,12,0,No
102740,20,Male,North,Email,B,235.71,5,9,1,No
102741,52,Female,West,SEO,A,266.62,2,11,1,No
102742,58,Male,North,SEO,C,298.09,3,7,3,No
102743,23,Female,West,Email,B,351.76,2,8,4,Yes
102744,42,Female,West,Direct Mail,A,316.57,3,13,0,No
102745,30,Female,South,SEO,B,353.0,4,9,3,No
102746,51,Male,West,Direct Mail,C,253.95,2,5,1,No
102747,25,Female,North,Email,D,294.69,5,9,3,No
102748,38,Female,North,Direct Mail,A,272.69,3,7,0,Yes
102749,51,Male,South,Direct Mail,A,205.0,3,8,3,Yes
102750,21,Male,East,SEO,C,151.95,4,12,2,No
102751,42,Male,North,Direct Mail,A,249.81,4,13,4,No
102752,32,Male,West,Direct Mail,C,113.93,4,6,0,No
102753,21,Female,North,Direct Mail,A,215.03,0,7,2,Yes
102754,62,Male,North,Email,C,340.89,2,13,3,No
102755,29,Male,North,Email,B,313.51,6,13,0,No
102756,49,Female,East,Social Media,B,301.61,2,7,3,No
102757,49,Male,West,Email,B,388.54,4,11,4,No
102758,45,Female,South,Email,A,245.36,3,6,4,No
102759,30,Male,North,Social Media,C,351.15,4,12,1,No
102760,48,Female,West,Social Media,C,239.47,3,12,2,No
102761,31,Female,West,SEO,D,320.81,2,11,4,Yes
102762,37,Female,South,SEO,B,311.52,2,12,2,No
102763,35,Male,North,Email,D,315.56,1,14,3,No
102764,46,Female,East,Direct Mail,B,271.0,3,15,2,No
102765,23,Male,West,SEO,D,323.95,1,7,0,Yes
102766,49,Male,South,SEO,B,329.81,6,15,1,No
102767,46,Male,East,Email,C,192.7,1,7,2,No
102768,60,Female,West,Direct Mail,B,363.64,0,9,2,No
102769,19,Male,North,Social Media,A,207.31,4,16,4,No
102770,40,Female,West,Social Media,B,234.2,1,8,0,No
102771,36,Male,East,Email,B,318.15,4,10,4,No
102772,48,Male,East,Email,C,344.84,1,15,2,No
102773,68,Female,North,Direct Mail,A,316.5,3,11,3,No
102774,22,Male,North,Email,C,324.42,3,7,4,No
102775,36,Female,South,Email,D,214.75,2,3,4,No
102776,51,Male,North,Email,D,260.72,4,8,0,No
102777,27,Female,South,Direct Mail,A,146.22,5,11,4,No
102778,42,Female,East,Email,D,231.09,1,4,4,No
102779,19,Male,East,SEO,A,199.38,3,11,1,Yes
102780,28,Male,West,Direct Mail,B,301.0,6,12,2,Yes
102781,67,Female,West,SEO,D,476.71,1,12,0,Yes
102782,48,Female,South,Direct Mail,B,357.01,3,9,4,Yes
102783,32,Male,North,SEO,C,131.64,1,13,2,No
102784,26,Male,North,Direct Mail,D,186.18,3,11,0,Yes
102785,40,Female,West,Social Media,C,202.59,4,10,4,No
102786,36,Female,East,Email,C,168.36,4,9,3,No
102787,26,Male,South,Email,A,278.81,3,14,1,No
102788,52,Female,East,Direct Mail,C,317.16,3,12,0,No
102789,38,Male,East,SEO,A,203.03,3,11,3,No
102790,26,Female,North,Social Media,A,283.27,1,12,0,No
102791,45,Male,South,SEO,A,316.52,2,12,0,Yes
102792,63,Other,East,Email,A,352.42,4,9,1,Yes
102793,68,Female,West,Email,A,311.71,2,6,3,No
102794,24,Female,West,SEO,B,324.78,5,7,4,Yes
102795,33,Female,North,Direct Mail,A,297.19,0,10,2,No
102796,33,Female,West,Direct Mail,D,223.94,3,11,3,No
102797,50,Female,West,SEO,A,240.34,2,14,0,No
102798,21,Male,East,Email,B,200.79,5,11,3,Yes
102799,21,Female,West,SEO,D,412.4,6,11,2,No
102800,56,Female,West,Email,D,189.81,3,8,3,Yes
102801,57,Female,East,SEO,B,371.41,1,12,2,No
102802,34,Male,North,Direct Mail,D,190.54,4,11,1,No
102803,54,Male,North,Social Media,B,357.56,1,8,0,No
102804,56,Male,South,Email,C,372.91,4,11,4,No
102805,69,Female,West,Social Media,C,386.4,1,8,3,No
102806,46,Male,East,Direct Mail,A,221.89,4,14,1,Yes
102807,69,Female,South,SEO,A,312.32,1,11,3,No
102808,53,Female,North,Direct Mail,A,254.95,5,7,1,No
102809,55,Female,North,Social Media,A,233.5,2,10,2,No
102810,56,Female,East,Direct Mail,B,303.29,5,5,1,No
102811,67,Male,South,Direct Mail,C,361.04,2,12,2,No
102812,54,Male,South,SEO,B,255.36,3,6,1,No
102813,69,Male,East,Social Media,D,324.69,2,8,3,Yes
102814,52,Female,East,Social Media,D,231.92,1,9,4,No
102815,24,Male,South,Social Media,D,221.76,7,11,0,No
102816,44,Female,North,Email,D,275.67,4,9,4,Yes
102817,45,Male,West,Direct Mail,D,280.16,3,8,1,No
102818,39,Male,North,Social Media,C,350.08,6,10,2,No
102819,31,Male,East,Direct Mail,B,206.14,1,6,3,No
102820,24,Female,South,SEO,D,461.9,3,11,0,No
102821,54,Female,South,SEO,A,165.58,5,8,0,No
102822,39,Male,West,Email,C,317.11,3,12,3,No
102823,22,Female,South,Email,A,278.62,3,12,1,No
102824,19,Male,West,SEO,C,251.37,1,12,0,No
102825,44,Other,North,Social Media,C,286.87,4,11,3,No
102826,38,Female,North,SEO,A,350.41,4,15,1,No
102827,55,Male,South,Direct Mail,A,362.06,5,11,3,No
102828,32,Female,South,Email,D,283.68,2,13,0,No
102829,38,Male,East,Email,A,324.88,2,13,4,Yes
102830,27,Other,East,SEO,B,200.23,2,12,0,Yes
102831,40,Male,South,Social Media,C,286.18,3,12,0,Yes
102832,56,Female,South,Social Media,C,329.58,3,6,4,No
102833,22,Male,North,Direct Mail,D,128.77,2,13,1,No
102834,18,Female,South,Email,C,306.07,2,11,3,No
102835,30,Female,East,SEO,A,287.38,2,7,1,No
102836,38,Female,North,SEO,C,395.24,5,4,1,No
102837,43,Female,West,Email,C,312.53,2,11,3,Yes
102838,67,Female,East,SEO,A,335.99,3,15,1,No
102839,62,Male,East,Email,A,279.64,4,11,2,No
102840,38,Male,North,Social Media,C,347.4,2,13,0,Yes
102841,35,Male,West,Social Media,B,342.17,1,15,2,No
102842,54,Other,East,SEO,A,202.0,5,13,3,Yes
102843,62,Male,South,Social Media,B,323.32,4,10,4,No
102844,49,Female,East,Social Media,B,388.67,4,7,4,No
102845,53,Female,North,Direct Mail,D,373.78,3,5,3,No
102846,34,Male,North,Email,B,302.05,3,7,3,No
102847,52,Male,North,Email,D,324.13,6,4,1,No
102848,66,Male,East,SEO,B,368.62,1,13,0,No
102849,28,Male,West,Email,D,214.59,5,7,2,No
102850,38,Male,South,Direct Mail,A,335.58,5,8,3,No
102851,69,Male,North,SEO,C,152.18,5,13,4,No
102852,43,Female,West,SEO,C,364.68,6,12,0,Yes
102853,21,Other,South,Email,D,271.14,2,8,0,No
102854,51,Male,North,Social Media,A,293.52,3,6,1,Yes
102855,69,Male,South,Social Media,D,258.35,6,11,4,No
102856,65,Male,South,Social Media,D,296.92,1,10,0,No
102857,35,Female,West,Social Media,A,319.15,2,18,4,No
